x_end_avg,y_end_avg,z_end_avg,qx_end_avg,qy_end_avg,qz_end_avg,qw_end_avg,l0,l1,l2,l3,l4,l5,l6,l7,l8
-0.136318036,0.184328075,0.385920662,-0.348698542,-0.390957716,0.0343789,0.85110486,-24.16879474,-36.22236754,-25.31333182,-125.0303469,-65.75250395,-42.37119518,-15.93766019,-28.00559379,-17.97981056
-0.117416768,0.182558139,0.381679712,-0.354775295,-0.365829691,0.043500395,0.859308351,-22.78480892,-35.08014036,-24.67030358,-123.1749423,-65.2136576,-42.02985735,-21.01092233,-35.39320362,-21.60170083
-0.101555835,0.179200329,0.374985152,-0.357928276,-0.340178419,0.050230719,0.868126067,-21.07858401,-33.66216193,-25.48417457,-122.4939627,-62.70570343,-41.11485176,-24.37216839,-39.6398093,-20.86042364
-0.085281094,0.17719687,0.37260467,-0.363603954,-0.316814988,0.056994678,0.87416934,-19.69459819,-32.51993475,-24.84114633,-120.638558,-62.16685708,-40.77351394,-29.44543053,-47.02741913,-24.4823139
-0.064162881,0.178067919,0.367638069,-0.367983295,-0.279902902,0.06723807,0.884150271,-17.77449282,-30.11483194,-25.22656771,-118.9953659,-63.64345682,-39.92034223,-33.96268463,-53.59452689,-25.39762044
-0.04572714,0.176008288,0.367014233,-0.370887106,-0.256429371,0.07700032,0.889245569,-16.390507,-28.97260476,-24.58353946,-117.1399613,-63.10461047,-39.5790044,-39.03594677,-60.98213672,-29.0195107
-0.021280001,0.173851251,0.364655115,-0.375528579,-0.224040316,0.087171146,0.895089612,-14.88846141,-25.17393976,-25.80473603,-116.5906629,-60.57348716,-39.65674963,-44.65620489,-64.13449552,-39.01310911
0.000668594,0.171343681,0.365972324,-0.376449574,-0.199846067,0.099722875,0.899112126,-13.5044756,-24.03171258,-25.16170778,-114.7352582,-60.03464081,-39.31541181,-49.72946703,-71.52210535,-42.63499937
0.025811132,0.167603971,0.364378268,-0.367355866,-0.170389698,0.107532289,0.907994397,-12.73645989,-10.68626649,-23.87579195,-113.4579067,-60.22465599,-39.85861551,-54.85122717,-77.16708967,-53.0427437
0.046195899,0.164603725,0.36750508,-0.366521073,-0.147229129,0.118590832,0.911000604,-11.35247407,-9.544039306,-23.2327637,-111.602502,-59.68580964,-39.51727768,-59.92448931,-84.5546995,-56.66463397
0.06712958,0.161343394,0.365760841,-0.351198381,-0.108365608,0.11865133,0.922409049,-12.37647331,-2.225202669,-22.04329166,-108.0861239,-60.86139405,-40.06821062,-64.64700044,-90.32099657,-60.60445127
0.089126955,0.158656988,0.371329433,-0.351253456,-0.083247962,0.129345056,0.923558684,-10.9924875,-1.082975484,-21.40026342,-106.2307193,-60.3225477,-39.7268728,-69.72026258,-97.70860641,-64.22634153
0.096323835,0.158076548,0.368869593,-0.34579316,-0.023340986,0.108545702,0.931718906,-13.30969039,-0.408710312,-22.60546525,-99.41033349,-61.5873364,-40.46069879,-75.41643558,-100.4046576,-53.17256279
0.107797147,0.147957332,0.367420932,-0.337200633,0.025843486,0.093705962,0.936401111,-15.09790075,-2.372749867,-23.78388898,-94.02043443,-61.76990971,-40.74838941,-81.81298409,-95.73636518,-51.03482054
0.102052178,0.140709325,0.362734405,-0.339363506,0.081880071,0.060774802,0.935112019,-15.12560738,-24.54263706,-27.07570177,-88.36529202,-63.01859072,-41.25914771,-88.30934485,-94.37524456,-44.81406004
0.113443567,0.129023631,0.362803455,-0.324770043,0.12539375,0.049214327,0.936151044,-16.91381774,-26.50667661,-28.2541255,-82.97539296,-63.20116403,-41.54683832,-94.70589335,-89.70695213,-42.67631778
0.112423673,0.118790925,0.358369974,-0.312118948,0.177901012,0.021711114,0.932985327,-17.67177623,-29.42363999,-28.83924376,-77.37787223,-63.84179119,-42.09606278,-100.927348,-84.21724561,-45.5470664
0.123090874,0.107045233,0.361104037,-0.299373199,0.223463391,0.012234907,0.927518252,-19.4599866,-31.38767954,-30.01766749,-71.98797317,-64.02436451,-42.38375339,-107.3238965,-79.54895319,-43.40932414
0.119643948,0.09596405,0.359430422,-0.279698994,0.272701065,-0.008792215,0.920502742,-20.65807103,-33.903181,-29.77443848,-66.79426327,-64.51096474,-42.12721093,-113.9328981,-71.76995371,-43.02582733
0.1251893,0.083982406,0.362390033,-0.263645356,0.312096695,-0.016409792,0.912588351,-22.44628139,-35.86722056,-30.95286222,-61.40436422,-64.69353806,-42.41490154,-120.3294466,-67.10166129,-40.88808507
0.132647524,0.080796289,0.368074542,-0.273824105,0.329624249,-0.007217819,0.90350214,-21.63427961,-36.39513808,-30.28834779,-63.60058945,-59.76484757,-41.32265168,-123.8329275,-76.36049887,-38.992522
0.146273223,0.079937353,0.374167828,-0.283251741,0.337901657,0.000404179,0.897547078,-20.5173408,-35.59732464,-29.80965973,-65.2487201,-55.13414362,-38.92751837,-126.8551819,-82.37468997,-41.9198362
0.165228968,0.080474785,0.381742374,-0.300539605,0.348986735,0.013910374,0.887519412,-19.1028705,-36.06237668,-29.68805848,-66.72089805,-52.3044464,-40.55882678,-130.0430496,-84.83620431,-48.73571177
0.177604045,0.079582567,0.388427866,-0.308231018,0.356374924,0.021643293,0.881772148,-17.98593169,-35.26456324,-29.20937042,-68.3690287,-47.67374245,-38.16369346,-133.065304,-90.85039542,-51.66302598
0.185104814,0.086262458,0.396113163,-0.323922223,0.362480247,0.025821997,0.873507692,-16.87022714,-35.17318255,-29.28422576,-69.479183,-53.91854187,-27.50678101,-135.420365,-96.51324814,-48.88462087
0.19740917,0.085144382,0.404395503,-0.330040751,0.37347788,0.034762882,0.866244144,-15.75328833,-34.37536911,-28.8055377,-71.12731365,-49.28783792,-25.11164769,-138.4426194,-102.5274392,-51.81193508
0.199228565,0.070688353,0.399452776,-0.298821853,0.374608793,0.032985666,0.877089333,-20.96059066,-37.39993636,-32.14011993,-67.64850802,-50.32514698,-40.0776719,-136.6167529,-103.4339792,-56.6973151
0.191568263,0.064271275,0.393899018,-0.264651513,0.371733019,0.017973535,0.88963537,-28.26727586,-35.87128724,-31.22293046,-64.66369056,-55.37470435,-42.44958567,-134.524483,-102.4161884,-56.03555477
-0.02346616,0.002451972,0.252539291,-0.001696515,-0.001773739,0.006664784,0.999974778,-4.575,-6.6,-4.575,-4.5,-4.5,-5.7,-4.425,-4.5,-7.2
-0.023976001,-0.011614575,0.256653607,0.030141763,0.000556343,0.003885456,0.999537927,-13.17787339,-7.363051044,-4.99225861,-5.000298692,-4.857356209,-5.914413725,-7.411517963,-7.335321613,-8.653391772
-0.028752931,-0.021509742,0.26233447,0.066518446,-0.001838665,0.002822685,0.997779509,-22.49324679,-15.02610209,-7.847017221,-6.850597385,-10.38971242,-9.953827451,-10.13553593,-10.39564323,-13.48178354
-0.029704426,-0.035950531,0.267525134,0.100525725,-7.31E-05,0.000399311,0.994934377,-31.09612018,-15.78915313,-8.264275831,-7.350896077,-10.74706863,-10.16824118,-13.12205389,-13.23096484,-14.93517532
-0.037251485,-0.047057458,0.274802581,0.133829008,-0.009698203,-0.000222041,0.990956958,-40.13024357,-24.12720418,-12.37528444,-8.976194769,-14.59192484,-13.9451549,-15.82732185,-15.87878645,-17.70106709
-0.039757512,-0.060694092,0.281682905,0.169932067,-0.00875768,-0.003431947,0.985410888,-48.73311696,-24.89025522,-12.79254305,-9.476493461,-14.94928104,-14.15956863,-18.81383981,-18.71410807,-19.15445886
-0.045014848,-0.070961841,0.2884601,0.198614087,-0.006634027,-0.003606948,0.980048685,-56.95161536,-31.24080626,-17.08167666,-10.31429215,-16.82538725,-17.43023235,-21.35973278,-24.53067968,-14.73910063
-0.048001592,-0.084707507,0.296776664,0.23764505,-0.00631093,-0.006409229,0.971310416,-65.55448875,-32.00385731,-17.49893527,-10.81459085,-17.18274346,-17.64464608,-24.34625074,-27.36600129,-16.19249241
-0.037313309,-0.100759708,0.301254292,0.266911043,0.024631988,-0.013021542,0.963318327,-68.44754239,-35.37171902,-19.01175477,-4.790906797,-5.215379855,-19.26172791,-25.94916319,-30.34316234,-14.71621157
-0.031126082,-0.119740597,0.306585689,0.297183774,0.036520391,-0.019804808,0.953916052,-72.13278354,-37.14583073,-19.41363676,2.001527251,-0.363641249,-16.35068475,-25.82238815,-33.02969839,-15.57430574
-0.02319923,-0.123598661,0.310127099,0.310295705,0.042136427,-0.026719561,0.949329849,-75.79693093,-25.24181744,-20.89598751,2.2595863,-13.40409014,-3.478704086,-28.13545685,-35.78654694,-22.3152124
-0.025495784,-0.104059978,0.305755105,0.278811408,0.024339453,-0.024229021,0.9597316,-71.92271342,-23.09870284,-19.93465577,-5.786182942,-15.6447664,-4.709267784,-28.78614687,-37.1141382,-23.0892336
-0.013957031,-0.091360948,0.30095004,0.250509955,0.024377209,-0.025325329,0.967475654,-68.86294903,-13.74152573,-19.73855842,-7.874139683,-19.25653641,-1.634362731,-29.68175876,-38.9268857,-25.82966104
-0.018258459,-0.071930851,0.297821891,0.216903183,0.002851362,-0.019270532,0.975998732,-64.98873152,-11.59841113,-18.77722668,-15.91990892,-21.49721267,-2.864926429,-30.33244877,-40.25447695,-26.60368224
-0.009894228,-0.053869057,0.295256263,0.172725556,-2.12E-05,-0.016097835,0.984838434,-62.94674058,-5.998265274,-19.99851214,-20.83677192,-24.7234358,-2.017755752,-32.23059973,-43.54964633,-28.58590656
-0.014104678,-0.034751357,0.294428645,0.13536809,-0.020928484,-0.009734603,0.990526484,-59.07252307,-3.85515067,-19.03718041,-28.88254116,-26.96411206,-3.24831945,-32.88128974,-44.87723758,-29.35992775
-0.011772567,-0.01977208,0.293168171,0.091163599,-0.027706516,-0.004741337,0.995439133,-55.81441884,-0.283520441,-20.81715727,-35.28885727,-29.32256175,-3.89001596,-34.90571023,-45.76361789,-29.98805051
-0.01398793,0.001670177,0.294794057,0.047083337,-0.050055076,0.002268501,0.997633451,-51.94020133,1.859594163,-19.85582553,-43.33462651,-31.56323801,-5.120579658,-35.55640024,-47.09120914,-30.7620717
-0.034287206,0.008578445,0.292814783,0.033328748,-0.082052265,0.006999485,0.996045997,-50.24502061,-31.51008997,-20.97200021,-44.91069117,-33.14313462,-25.37770042,-29.67374564,-41.81381569,-28.4142779
-0.05064346,0.008237733,0.293557245,0.031513504,-0.094083634,0.008084403,0.995032568,-49.51678325,-36.26903191,-23.34252059,-46.10648239,-36.01414451,-26.80425477,-25.65422581,-36.5320277,-25.76443332
-0.068813768,0.013980545,0.293404688,0.029931013,-0.126882459,0.011611813,0.991398074,-48.8300742,-32.30834494,-21.18586812,-47.64241034,-33.96459777,-25.12109233,-21.3781386,-30.57743699,-23.64061412
-0.085384744,0.014673454,0.294892216,0.027091319,-0.141072651,0.011747197,0.989558776,-48.10183684,-37.06728689,-23.5563885,-48.83820156,-36.83560766,-26.54764669,-17.35861877,-25.295649,-20.99076954
-0.099224354,0.018673877,0.295963736,0.020174569,-0.179041655,0.013155515,0.983546646,-47.09436364,-35.21641437,-22.23832245,-50.65406114,-33.19633923,-25.06934265,-12.98581524,-21.47745965,-18.30393765
-0.116475747,0.01748904,0.298796612,0.01599558,-0.191427466,0.012034801,0.981302619,-46.36612628,-39.97535632,-24.60884283,-51.84985236,-36.06734912,-26.495897,-8.966295413,-16.19567166,-15.65409307
-0.12755506,0.018135189,0.300727117,0.008056765,-0.21159566,0.009794905,0.977275,-45.498271,-41.80439103,-25.51007,-53.20567776,-36.20821986,-26.09502216,-6.720133736,-5.645682996,-15.76075483
-0.14462702,0.017360039,0.304578515,0.005258577,-0.224181638,0.006925008,0.974508586,-44.77003363,-46.56333297,-27.88059038,-54.40146898,-39.07922975,-27.52157651,-2.700613905,-0.363895011,-13.11091025
-0.127626223,0.028969534,0.297140634,-0.021378452,-0.176097558,0.008254007,0.984105931,-39.10652982,-44.83454886,-27.58598147,-50.97011242,-41.11501605,-30.34274281,-9.754387017,2.175675806,-14.24588114
-0.126822027,0.042063789,0.295709946,-0.034848024,-0.147587054,0.009350029,0.988390739,-33.58783496,-44.64571836,-27.50101917,-46.63373876,-47.51587194,-33.5526237,-13.07148105,2.081146282,-14.30259885
-0.122109496,0.046912848,0.29260095,-0.023565388,-0.123692948,0.010989553,0.991979817,-32.57173563,-41.36191105,-26.93623357,-42.59987365,-52.03419303,-35.51814729,-9.781914627,-11.24633307,-6.423443154
-0.119076194,0.050497132,0.295505913,-0.026238599,-0.144527449,0.013254031,0.989064044,-36.41699543,-38.31427952,-25.52918247,-48.17042764,-53.15741468,-36.19652278,-12.93711583,-15.85675331,-8.845417928
-0.11709227,0.06617579,0.299812665,-0.033680452,-0.162353033,0.019600998,0.985962941,-38.463553,-34.99415959,-24.25721971,-51.94223589,-54.61436894,-35.42771961,-13.46398681,-18.15864846,-8.499455997
-0.113019978,0.069487544,0.304158004,-0.034713253,-0.177774906,0.023316846,0.983182281,-42.3088128,-31.94652806,-22.8501686,-57.51278987,-55.73759059,-36.10609509,-16.61918802,-22.7690687,-10.92143077
-0.105211813,0.074500867,0.308614647,-0.051239837,-0.190507159,0.027328488,0.97996666,-44.05472149,-32.58765234,-24.06066166,-63.08397099,-57.32767855,-36.51088125,-19.28522411,-25.6252264,-22.60943719
-0.09925932,0.076695653,0.312517667,-0.055639669,-0.196800947,0.031549253,0.978354874,-47.8999813,-29.54002081,-22.65361056,-68.65452497,-58.4509002,-37.18925673,-22.44042531,-30.23564663,-25.03141197
-0.099990727,0.074530615,0.31690646,-0.068940459,-0.208448269,0.029692249,0.975148657,-50.47056554,-37.26176718,-26.83033154,-75.20039252,-58.457555,-38.78083755,-25.05104396,-33.3689356,-27.58640257
-0.094666234,0.074553088,0.320048783,-0.068091244,-0.211460882,0.032248952,0.974478262,-54.31582535,-34.21413566,-25.42328043,-80.77094651,-59.58077666,-39.45921303,-28.20624517,-37.97935584,-30.00837734
-0.095380499,0.071947666,0.323976634,-0.077579254,-0.220687052,0.029964815,0.971792568,-56.69874737,-43.90119308,-29.80811536,-85.47915727,-61.19571488,-40.36919118,-31.6141551,-39.90121044,-32.27186003
-0.090760821,0.075526735,0.328251568,-0.082920338,-0.227983343,0.033760963,0.969540102,-60.54400718,-40.85356155,-28.40106426,-91.04971125,-62.31893654,-41.04756666,-34.76935631,-44.51163068,-34.6938348
-0.096924445,0.059324235,0.328175326,-0.060266708,-0.220604739,0.028217265,0.973090571,-64.99598987,-48.42401186,-32.27469604,-89.93043324,-61.33368306,-41.07394796,-36.59950329,-43.71093263,-33.12501698
-0.10607852,0.039777995,0.328791044,-0.036930455,-0.220121046,0.021483821,0.97453646,-69.27914145,-54.87711768,-35.6523848,-85.71732684,-60.4025713,-40.75952793,-36.57829591,-41.77951739,-32.31044521
-0.100799068,0.029209133,0.323803276,0.00798242,-0.193446588,0.023487369,0.980797146,-73.49670859,-50.71389575,-33.95304507,-80.27613463,-60.04438868,-40.84050856,-38.00776571,-41.53846075,-30.74375042
-0.111236459,0.007165422,0.326025228,0.036171902,-0.194525597,0.018870884,0.980048609,-77.77986017,-57.16700158,-37.33073383,-76.06302823,-59.11327692,-40.52608852,-37.98655833,-39.60704552,-29.92917865
-0.107464156,0.001973761,0.324558942,0.065045426,-0.180168804,0.021145319,0.981254896,-83.30521953,-53.66194353,-36.51990834,-72.73587893,-56.14362973,-40.55936882,-38.39068954,-41.14580958,-25.81354536
-0.115920761,-0.021788244,0.327063493,0.098071048,-0.175495956,0.017721417,0.979422886,-87.58837111,-60.11504935,-39.8975971,-68.52277252,-55.21251797,-40.24494878,-38.36948216,-39.21439435,-24.99897359
-0.116215815,-0.035745922,0.327158276,0.13184946,-0.164179293,0.018231455,0.977409072,-90.84262658,-61.88907324,-40.58102874,-64.00264467,-52.8871385,-39.72937891,-36.91094407,-40.36806876,-20.35887106
-0.124944874,-0.059348034,0.332435608,0.16776348,-0.160129911,0.015909172,0.972605123,-95.12577816,-68.34217907,-43.9587175,-59.78953826,-51.95602674,-39.41495888,-36.88973669,-38.43665353,-19.54429929
-0.124527599,-0.075136537,0.333573669,0.196951191,-0.138080392,0.015247948,0.970521269,-98.59448169,-70.95574393,-46.73927769,-56.84792114,-51.75278112,-39.37496393,-38.02486396,-37.29778312,-25.66696214
-0.131261344,-0.090188183,0.335698291,0.20928405,-0.126096809,0.015065439,0.969573522,-96.62864194,-76.10537057,-48.89847141,-51.51210671,-48.24039849,-37.203153,-37.75698266,-33.14158703,-23.17324449
-0.126666548,-0.107308395,0.333633886,0.222596408,-0.090008462,0.016300321,0.970609919,-94.18057816,-80.68522673,-50.98410084,-45.08703692,-47.56694894,-35.99355462,-38.29226869,-30.35666335,-23.02314414
-0.132820737,-0.121893437,0.336802759,0.235138708,-0.077822663,0.018365156,0.968667199,-92.21473841,-85.83485338,-53.14329455,-39.75122249,-44.05456631,-33.8217437,-38.02438739,-26.20046726,-20.52942649
-0.127633655,-0.141561583,0.336833161,0.250925176,-0.042601273,0.026013149,0.966718679,-90.98278664,-89.49959478,-56.54070613,-32.14578038,-41.06165022,-33.85603905,-38.15808976,-26.32990737,-20.33251749
-0.133566669,-0.15609437,0.341135254,0.258320772,-0.032537646,0.030478879,0.965029905,-89.01694689,-94.64922143,-58.69989984,-26.80996595,-37.54926759,-31.68422813,-37.89020846,-22.17371128,-17.83879984
-0.130094983,-0.174347502,0.344712273,0.256786733,-0.024729732,0.031782981,0.965628736,-88.54305113,-99.28140545,-62.60320248,-26.71433768,-32.57161824,-31.81547034,-37.89811899,-23.68533329,-17.24348651
-0.138876446,-0.187762538,0.350890621,0.261706378,-0.020176448,0.036906131,0.964230585,-86.57721138,-104.4310321,-64.7623962,-21.37852325,-29.05923561,-29.64365942,-37.63023769,-19.5291372,-14.74976886
-0.134333029,-0.197839841,0.351678324,0.243581819,-0.013626779,0.031640408,0.969268329,-82.58234362,-108.7969374,-67.49364437,-11.3128019,-26.83921962,-27.49837506,-37.80025231,-21.43185016,-16.95525336
-0.120631786,-0.197520239,0.349837961,0.238811373,-0.008132682,0.026183519,0.97067884,-82.14999828,-103.9607254,-65.08534614,-11.56333433,-24.55583311,-26.3664896,-39.42707456,-28.12652524,-20.31239869
-0.109460579,-0.198001886,0.347188071,0.248535906,0.016474972,0.030582812,0.967999572,-83.17813894,-104.5826527,-62.06307514,-9.073913293,-23.59362992,-16.62286741,-41.04784477,-24.50065483,-19.34414509
-0.094615561,-0.195725357,0.345342718,0.241615277,0.021919974,0.021632571,0.969883294,-82.7457936,-99.74644065,-59.65477691,-9.324445719,-21.31024341,-15.49098194,-42.67466702,-31.19532991,-22.70129041
-0.081612059,-0.187568829,0.339801345,0.258971057,0.040890833,0.019411414,0.964823885,-83.71869126,-97.11429829,-56.41449229,-8.130001414,-22.08744856,-11.70322812,-43.77346324,-30.70473224,-23.67073628
-0.065459145,-0.185654411,0.339179744,0.251511975,0.044606518,0.01005485,0.96677344,-83.28634592,-92.27808625,-54.00619406,-8.38053384,-19.80406205,-10.57134265,-45.40028549,-37.39940732,-27.0278816
-0.048257872,-0.175513998,0.333884941,0.256223828,0.068724298,0.00660632,0.96414868,-83.03162208,-88.39390905,-50.05690263,-9.2585779,-21.00097137,-6.011523004,-47.06309473,-41.70144602,-26.71617719
-0.035715281,-0.172116058,0.333514913,0.249446993,0.067205674,-0.001949128,0.966051653,-82.59927674,-83.55769701,-47.6486044,-9.509110326,-18.71758486,-4.879637536,-48.68991698,-48.39612109,-30.07332252
-0.016416931,-0.159868611,0.329702391,0.256596226,0.086555461,-0.011431083,0.962567327,-82.93074215,-79.27250239,-44.09480957,-10.22339857,-20.72434627,-3.308784978,-50.25973272,-51.56947798,-32.19604297
-0.002111612,-0.157137666,0.330643078,0.249315119,0.089595388,-0.021502946,0.964029181,-82.49839681,-74.43629035,-41.68651134,-10.47393099,-18.44095976,-2.17689951,-51.88655497,-58.26415306,-35.5531883
0.01487519,-0.14450507,0.327935541,0.257163275,0.093837471,-0.032952294,0.96123656,-82.89795685,-64.10058702,-38.9304648,-9.456341329,-22.12764721,-1.350530498,-52.80987397,-60.72316904,-39.41812119
0.036793418,-0.139096648,0.329586981,0.252927963,0.101369208,-0.046027084,0.961058394,-82.46561151,-59.26437498,-36.52216657,-9.706873754,-19.8442607,-0.21864503,-54.43669622,-67.41784411,-42.77526651
