Format Version,1.24,Take Name,Take 2024-08-09 04.43.38 PM,Take Notes,,Capture Frame Rate,100.000000,Export Frame Rate,100.000000,Capture Start Time,2024-08-09 04.43.38.923 PM,Capture Start Frame,6742858,Total Frames in Take,3045,Total Exported Frames,3045,Rotation Type,Quaternion,Length Units,Millimeters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
6,0.060000,-0.023961,-0.980521,-0.032721,0.192180,-16.032627,249.335709,-12.818620,-70.868172,251.929367,-49.424694,33.541203,247.288345,24.698530,-55.034771,247.833099,45.316422,28.231318,250.291977,-71.864784,-70.904648,251.804047,-49.704304,33.595745,247.138504,24.850248,-55.044899,247.977478,45.621796,28.220160,250.426346,-72.034454,-10.515438,676.130859,-5.729589,30.467001,582.390930,-2.365122,62.074192,-1.469291,84.053230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,0.070000,-0.023984,-0.980521,-0.032728,0.192178,-16.030235,249.337738,-12.819673,-70.865578,251.934174,-49.425858,33.543407,247.287857,24.697580,-55.032581,247.836823,45.315277,28.233894,250.292068,-71.865730,-70.903793,251.810226,-49.707615,33.599209,247.139694,24.848183,-55.042503,247.979568,45.621384,28.222841,250.424713,-72.032997,-10.524055,676.140564,-5.720540,30.467920,582.384766,-2.371534,62.483379,-3.779604,85.206421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,0.080000,-0.023993,-0.980521,-0.032727,0.192178,-16.029089,249.338028,-12.820482,-70.864372,251.935242,-49.426689,33.544502,247.287460,24.696793,-55.031467,247.838013,45.314453,28.235064,250.291382,-71.866524,-70.902672,251.808044,-49.706230,33.598030,247.135773,24.846605,-55.041058,247.984634,45.620724,28.226088,250.427429,-72.035065,-10.526223,676.145996,-5.717833,30.466915,582.390808,-2.366426,63.402691,-8.103448,86.606926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,0.090000,-0.023981,-0.980523,-0.032736,0.192167,-16.028732,249.336227,-12.821900,-70.863235,251.933182,-49.429287,33.544071,247.285782,24.696440,-55.032383,247.834213,45.312141,28.236717,250.291672,-71.866943,-70.900040,251.806702,-49.709694,33.598606,247.134918,24.847828,-55.042522,247.979050,45.617573,28.225632,250.426865,-72.035881,-10.528664,676.144470,-5.716583,30.458773,582.386780,-2.369163,62.627926,-5.420541,85.730392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,0.100000,-0.023973,-0.980525,-0.032716,0.192162,-16.027906,249.335052,-12.821329,-70.862122,251.929306,-49.429344,33.544579,247.287216,24.697586,-55.032104,247.834290,45.312378,28.238108,250.289352,-71.865974,-70.899467,251.806198,-49.710461,33.599754,247.139694,24.850702,-55.041683,247.976089,45.618008,28.226599,250.421555,-72.036034,-10.522791,676.130676,-5.726475,30.459995,582.388184,-2.370209,62.960789,-6.367231,86.238663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,0.110000,-0.023972,-0.980525,-0.032727,0.192160,-16.029383,249.338654,-12.822110,-70.863457,251.933929,-49.430321,33.542953,247.289825,24.696983,-55.033848,247.836685,45.311424,28.236908,250.294174,-71.866562,-70.901398,251.808319,-49.711220,33.596642,247.139206,24.846373,-55.043377,247.982544,45.617668,28.226404,250.430084,-72.034035,-10.528979,676.147766,-5.716096,30.462252,582.400818,-2.363291,63.293652,-7.313921,86.746933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,0.120000,-0.023980,-0.980523,-0.032749,0.192163,-16.029045,249.337631,-12.823478,-70.863213,251.935638,-49.431332,33.543400,247.286148,24.695303,-55.033264,247.834274,45.310162,28.236992,250.294449,-71.868080,-70.902077,251.810547,-49.713184,33.598145,247.135666,24.846334,-55.042706,247.978485,45.617306,28.227160,250.428848,-72.037300,-10.526173,676.142090,-5.714520,30.460207,582.395569,-2.370059,63.077042,-6.802254,86.030029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,0.130000,-0.023975,-0.980526,-0.032712,0.192157,-16.029856,249.332382,-12.823605,-70.863663,251.926483,-49.432270,33.542194,247.284760,24.695877,-55.034698,247.832245,45.309685,28.236830,250.286041,-71.867760,-70.900162,251.800858,-49.711700,33.596596,247.135361,24.848169,-55.045338,247.975662,45.615242,28.225811,250.418991,-72.038345,-10.527892,676.138916,-5.713961,30.461296,582.389221,-2.371425,63.123650,-7.049985,86.329201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,0.140000,-0.023959,-0.980525,-0.032713,0.192164,-16.029510,249.336014,-12.824527,-70.863861,251.928711,-49.432465,33.543098,247.289612,24.694313,-55.033581,247.834213,45.309261,28.236385,250.291504,-71.869247,-70.900177,251.801697,-49.714302,33.598335,247.138077,24.844669,-55.044167,247.981445,45.617348,28.224827,250.428619,-72.038162,-10.519630,676.129272,-5.724859,30.458061,582.395813,-2.368894,63.238220,-7.500519,86.088226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,0.150000,-0.023979,-0.980522,-0.032732,0.192172,-16.031179,249.334412,-12.824713,-70.866066,251.930801,-49.431591,33.541996,247.284515,24.693174,-55.034279,247.832550,45.309708,28.233719,250.289734,-71.870186,-70.902435,251.803543,-49.711536,33.596428,247.132751,24.843370,-55.044716,247.979202,45.616070,28.222828,250.425812,-72.038750,-10.516187,676.126770,-5.727277,30.482613,582.377502,-2.378926,63.204056,-7.258956,86.329689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,0.160000,-0.023981,-0.980521,-0.032726,0.192178,-16.031719,249.336517,-12.823652,-70.867043,251.932449,-49.429890,33.541916,247.287094,24.693661,-55.034103,247.835495,45.311268,28.232449,250.290985,-71.869690,-70.902985,251.806442,-49.709293,33.596302,247.137299,24.845074,-55.044003,247.981201,45.616646,28.221075,250.426376,-72.038734,-10.517260,676.135254,-5.725412,30.462364,582.393738,-2.372185,63.098915,-6.613253,86.203979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,0.170000,-0.023989,-0.980519,-0.032763,0.192179,-16.032234,249.336258,-12.824395,-70.867531,251.936432,-49.430363,33.541389,247.282700,24.692688,-55.034573,247.832428,45.310482,28.231874,250.293427,-71.870430,-70.904648,251.810226,-49.710926,33.595146,247.132004,24.843737,-55.043560,247.977798,45.616383,28.221008,250.428528,-72.039055,-10.516746,676.140015,-5.717947,30.469660,582.384094,-2.373870,63.238674,-7.141433,86.631065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,0.180000,-0.024082,-0.980514,-0.032684,0.192209,-16.035639,249.327469,-12.825324,-70.873131,251.928925,-49.427940,33.540325,247.273575,24.688673,-55.034119,247.840424,45.312584,28.224476,250.266907,-71.874649,-70.905739,251.808701,-49.708828,33.595413,247.130035,24.842178,-55.044582,247.978699,45.618778,28.208111,250.392136,-72.046021,-10.517487,676.131775,-5.726371,30.482983,582.379150,-2.380312,62.619289,-5.545852,85.820663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,0.190000,-0.024009,-0.980520,-0.032738,0.192180,-16.032911,249.339035,-12.823511,-70.868332,251.938797,-49.429344,33.540852,247.286087,24.693438,-55.035000,247.839539,45.311657,28.230921,250.291672,-71.869827,-70.905525,251.813797,-49.710075,33.595261,247.136810,24.843561,-55.045174,247.983597,45.618675,28.220518,250.425522,-72.038292,-10.513208,676.125916,-5.727277,30.473679,582.393799,-2.367942,62.195263,-4.882397,85.720314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,0.200000,-0.023977,-0.980522,-0.032732,0.192171,-16.031189,249.335892,-12.821549,-70.866028,251.932083,-49.428532,33.541931,247.286179,24.696426,-55.034386,247.833832,45.312813,28.233807,250.291443,-71.866959,-70.903122,251.806442,-49.709064,33.598824,247.136688,24.848042,-55.045441,247.976089,45.618359,28.221405,250.421738,-72.035622,-10.521554,676.142944,-5.717903,30.469706,582.391113,-2.371131,63.433239,-7.380631,86.652931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,0.210000,-0.023982,-0.980523,-0.032739,0.192165,-16.030519,249.337311,-12.820430,-70.864868,251.934616,-49.428047,33.542118,247.286560,24.698135,-55.034454,247.835144,45.313446,28.235205,250.292923,-71.865288,-70.900421,251.807602,-49.708450,33.597004,247.134552,24.848465,-55.045757,247.981537,45.621181,28.223156,250.426620,-72.034958,-10.525925,676.146179,-5.710475,30.460209,582.393433,-2.371890,62.790401,-6.415882,86.117523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,0.220000,-0.023967,-0.980525,-0.032719,0.192162,-16.029413,249.339279,-12.818693,-70.863602,251.933365,-49.426823,33.543030,247.291580,24.700325,-55.033737,247.837708,45.314945,28.236736,250.294449,-71.863258,-70.898987,251.807159,-49.706696,33.597839,247.141510,24.850885,-55.044399,247.982773,45.621399,28.224340,250.427307,-72.032310,-10.521463,676.148438,-5.715991,30.487413,582.379089,-2.383370,61.575859,-7.366236,85.462372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,0.230000,-0.023956,-0.980525,-0.032733,0.192158,-16.027662,249.337051,-12.817106,-70.861549,251.931366,-49.425640,33.544468,247.288986,24.702271,-55.032478,247.832886,45.316124,28.238993,250.294922,-71.861229,-70.898857,251.805130,-49.706207,33.599205,247.137924,24.853527,-55.042591,247.977188,45.623299,28.228298,250.428116,-72.031097,-10.522837,676.142517,-5.713762,30.467194,582.394897,-2.367554,62.348660,-8.925456,86.034477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,0.240000,-0.023960,-0.980526,-0.032721,0.192157,-16.028286,249.333649,-12.816926,-70.862144,251.927292,-49.425507,33.543831,247.286316,24.702496,-55.033089,247.831177,45.316322,28.238354,250.289795,-71.861061,-70.899017,251.801971,-49.705921,33.597618,247.136627,24.853632,-55.042469,247.975571,45.622513,28.227573,250.424057,-72.030159,-10.517601,676.127319,-5.722233,30.466196,582.391357,-2.365497,63.248062,-7.184236,86.358948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,0.250000,-0.023959,-0.980526,-0.032705,0.192160,-16.026924,249.334290,-12.813989,-70.861031,251.926361,-49.422329,33.545441,247.288513,24.705210,-55.031376,247.833237,45.319561,28.239361,250.289017,-71.858429,-70.897942,251.800537,-49.705086,33.600674,247.138260,24.857023,-55.041058,247.978165,45.627079,28.227440,250.423645,-72.027245,-10.525922,676.146606,-5.710898,30.485657,582.376221,-2.370975,63.080387,-6.550332,86.147957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,0.260000,-0.023977,-0.980523,-0.032711,0.192169,-16.026203,249.336716,-12.813247,-70.860954,251.930954,-49.420467,33.546833,247.288956,24.704945,-55.029541,247.836761,45.321068,28.238949,250.290192,-71.858559,-70.898392,251.803482,-49.701538,33.601742,247.136871,24.855728,-55.039143,247.983612,45.627003,28.227800,250.426346,-72.026413,-10.526065,676.145630,-5.710367,30.465168,582.398254,-2.364464,62.423561,-8.173728,85.638206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,0.270000,-0.023956,-0.980523,-0.032712,0.192172,-16.025501,249.330643,-12.811444,-70.860481,251.922989,-49.418465,33.547752,247.284546,24.706568,-55.028572,247.828598,45.322983,28.239412,250.286407,-71.856903,-70.895767,251.797165,-49.699108,33.601856,247.134262,24.858297,-55.038357,247.973495,45.629307,28.227209,250.421204,-72.026489,-10.523511,676.130310,-5.722897,30.460560,582.389160,-2.366001,63.115894,-4.300104,87.260513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,0.280000,-0.023982,-0.980523,-0.032728,0.192169,-16.026251,249.335464,-12.811489,-70.860916,251.931824,-49.418674,33.546715,247.285675,24.706673,-55.029671,247.834412,45.322746,28.238960,250.289948,-71.856735,-70.898590,251.806076,-49.701729,33.602085,247.135590,24.857861,-55.039883,247.979263,45.631496,28.228069,250.424438,-72.025650,-10.520822,676.131836,-5.723974,30.452375,582.390381,-2.364680,62.782139,-7.094631,86.790909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,0.290000,-0.023958,-0.980523,-0.032693,0.192176,-16.026237,249.335678,-12.808956,-70.861542,251.926483,-49.415588,33.547340,247.291153,24.708693,-55.028812,247.835587,45.325867,28.238153,250.289474,-71.854843,-70.899223,251.801849,-49.697582,33.603561,247.142090,24.860857,-55.038948,247.979111,45.632023,28.226419,250.422928,-72.023506,-10.524085,676.142883,-5.713536,30.462029,582.391663,-2.374026,62.458462,-3.138201,84.010368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
